MLS No,Latitude,Longitude
SF423925847,37.7899451,-122.4127266
CROC24118876,34.0251663,-118.3135808
CRPW23195981,34.052731,-118.1803797
CL24344443,33.9774146,-118.3199704
CREV24007395,33.623033,-117.083308
CL23286757,33.9707988,-118.4106947
CRPW24014428,33.9975815,-118.2950917
SF423752115,37.77706149999999,-122.4238848
CRPW24168050,34.1233313,-118.2082051
SF423920163,37.77706149999999,-122.4238848
SF423906266,37.7866055,-122.3990994
41047680,37.7861476,-122.3942911
SF423736547,37.7861476,-122.3942911
SF424049175,37.7947167,-122.4078005
SF422707987,37.7730305,-122.5001474
SF424004912,37.7352967,-122.4947619
SF423732262,37.794519,-122.427738
SF424038629,37.7376091,-122.4514291
SF423918026,37.7899062,-122.3989561
SF424006527,37.765462,-122.432267
SF422680156,37.7347685,-122.3910631
SF424047951,37.7861476,-122.3942911
ML81941527,37.7186216,-122.4417928
SF423912062,37.7459949,-122.4735241
CRSR23199295,34.0319844,-118.3965046
SF424022488,37.7089563,-122.4164236
SF424001892,37.7953583,-122.4212641
SF424008058,37.7454606,-122.4874483
CL24403237,33.9882162,-118.351008
SF424023603,37.7406986,-122.4481282
CRIN24045525,33.9435602,-118.2856639
CL22212253,33.9899167,-118.4280132
SF423755102,37.7935706,-122.4136811
SF423919205,37.7953583,-122.4212641
CL23342481,34.1014231,-118.278768
CROC24007314,34.0529231,-118.3242596
SF424043477,37.7339803,-122.4336263
SF424017622,37.7953583,-122.4212641
CRP1-17033,34.1260281,-118.2244242
CL23279154,34.1043215,-118.3720865
CRGD24001903,34.1043215,-118.3720865
CROC23042561,34.2045728,-118.4764546
CL23272003,34.1034944,-118.4580048
CL23249501,34.0695943,-118.4318495
CRPI23194952,35.1080437,-120.6094266
CRPI24118140,35.1080153,-120.6090368
CL23339661,34.0696908,-118.3644498
CRSC22199792,35.1071219,-120.6099683
CRPI24133897,35.10829590000001,-120.6119333
CL22224001,34.0474146,-118.3319262
CL23315943,34.1182003,-118.2762719
CRPI24139197,35.1080175,-120.6092835
CRJT23231542,34.1355582,-116.0541689
CRJT23033407,34.1833103,-115.8111032
CRJT23219965,34.2337527,-116.139243
CRJT23100362,34.2326705,-116.1394989
CRJT24029279,34.1998564,-116.12013
CRJT23008785,34.1853871,-115.8877065
ME223054543,38.5842995,-121.3897399
CRNP23063085,33.955292,-118.2387644
ME223014908,38.6073236,-121.459852
ME223079231,38.493547,-121.4111521
ME223040625,38.5405475,-121.4573036
ME223048545,38.4799544,-121.5431895
CRSB23164509,33.95868129999999,-118.2976821
ME223072331,38.6073236,-121.459852
CRBB22196047,33.9360464,-118.2378111
CRDW23195881,33.955292,-118.2387644
CRRS23049351,34.1036359,-118.2244465
ME223006928,38.4892301,-121.4426489
ME223015234,38.5545937,-121.4783166
SF422709863,37.7318419,-122.4433936
SF423747165,37.78222299999999,-122.420017
SF423722358,37.7839122,-122.4223985
SF424051715,37.794985,-122.4347455
SF423735874,37.7856932,-122.3974653
SF423736529,37.77506899999999,-122.408778
CRSW22257167,34.4805624,-117.3558508
SF423722657,37.7856932,-122.3974653
CRIV24104288,34.4757243,-117.3582735
CRHD22259382,34.4906649,-117.3539019
CRCV23201456,34.4866189,-117.3552896
CREV24183721,34.4750126,-117.3562859
CRPW24089000,33.9514687,-117.470077
CRIV23028598,34.0146632,-117.3487708
CRPW23027184,33.9720791,-118.2351724
CRDW23211878,33.9720791,-118.2351724
CRIN23123572,34.0154672,-118.3302869
CL23265061,34.1397872,-118.2231612
CRDW24110722,33.9241911,-118.288342
CL22219155,34.0833498,-118.2631918
CL24383963,34.0154672,-118.3302869
CL22192987,34.00451,-118.4457387
CROC23032832,33.7604582,-118.1444115
CRSB24105718,34.1696902,-118.4604159
CRSR24048048,34.0686071,-118.3045022
CRP1-15201,34.0949203,-118.2556778
CL23317377,34.1057102,-118.2041317
CRDW23025802,34.0319063,-118.3551953
CL24393765,34.0503113,-118.4612191
CL23229015,34.0553087,-118.4677736
CL22173178,34.0163638,-118.1460557
CRMB23020820,33.92756019999999,-118.2465933
CL23259141,34.1158452,-118.2739573
CL23310465,34.0686071,-118.3045022
CL23273358,34.0449167,-118.2526731
CL24411953,34.0094635,-118.4375559
CL24348003,34.0503113,-118.4612191
CL23305383,34.10679100000001,-118.3195468
CRDW23136267,33.92756019999999,-118.2465933
CRIG24034000,33.9471325,-117.3773265
CL23247313,34.0640439,-118.2832247
CRSR23000294,33.9137457,-117.471126
CRIV24088713,33.9467,-117.3780846
CRMB22243523,33.9477678,-117.3784122
CRIV24149300,33.947029,-117.3921332
CRAR22253654,33.9794709,-118.2403504
CL22227073,34.1005048,-118.3887272
CL23318491,34.0419696,-118.3015591
CRIV24001914,34.0012422,-118.3031943
CL24342729,34.0195134,-118.3435182
CL24391283,34.0824891,-118.3349319
CRPW24057477,33.9509003,-117.3955269
CRIG23033006,33.9494571,-118.2371523
CL23270223,34.0794615,-118.3682572
CRDW24136715,33.92107379999999,-118.2679221
CRIN22237117,33.9877463,-118.4183302
CL22166993,33.9639668,-118.2609528
CRDW24107772,34.0845375,-118.174461
CRDW23055691,33.9715202,-118.2835679
CL24422527,34.1168797,-118.2551863
SF423914621,37.7648872,-122.4726634
SF423731938,37.7316856,-122.4038201
SF424036076,37.7581569,-122.4367119
CROC23187081,37.7648872,-122.4726634
SF424017307,37.7684858,-122.4465131
CL23307723,34.1332609,-118.2130978
SF424005515,37.73751,-122.4377662
CRNP23166480,33.6627656,-117.9963483
CRPW23051115,33.6627656,-117.9963483
CROC24063314,33.6627656,-117.9963483
41023359,37.8377993,-122.2802409
CRPV23036764,33.9938844,-118.4284
CRCV23196583,34.085753,-118.1922663
SF423911321,37.7401547,-122.4135105
CRPV24168465,34.0365876,-118.3915741
41033883,37.7326617,-122.1842723
CRWS23013176,34.085753,-118.1922663
ML81918075,37.7639329,-122.168685
CL23252341,34.1913623,-118.5165847
SF423760517,37.7587444,-122.4451193
41018799,37.7560454,-122.159903
41038929,37.7562884,-122.1766227
CL23254511,34.0354553,-118.2328604
CL23236659,34.0119767,-118.3479517
41039115,37.7639329,-122.168685
CL23253669,34.0474595,-118.2489706
CRPV23136886,34.0995494,-118.3494838
CROC24076782,33.6543262,-117.9600344
CROC23188958,33.6553958,-117.9592341
CL23269482,34.0526029,-118.4288888
CL24359851,34.0360208,-118.2330658
CL24356101,34.0650218,-118.2937439
CROC23000104,33.9738688,-118.3704345
CROC23084715,33.6557399,-117.9582349
CRPW23057213,33.7583014,-118.1220111
CRPW22251852,33.7585885,-118.1267033
CRNP23097275,33.7589351,-118.1255032
CRRS24053291,33.8696575,-118.1958337
CROC23062041,33.7600872,-118.1374742
CL23255097,34.0004132,-118.449125
CRRS23187959,33.9370665,-118.2600495
CL23253250,34.1198236,-118.2616412
CRWS24108320,34.0373231,-118.3552045
CRCV23024019,34.0661563,-118.1878649
CRSR24017232,34.6678534,-118.2104224
CL24405397,34.6258666,-117.8306305
CRSR23192135,34.6284345,-117.8213207
CRSR23215083,34.6230827,-117.8311199
SF423734691,37.74483379999999,-122.4315095
CL24374077,34.703947,-118.1481016
CRSR23169275,34.6261757,-117.8217844
CRSR24055656,34.6284345,-117.8213207
CRSR23002444,34.6249815,-117.8231187
SF423906953,37.7643531,-122.4178541
ME223091665,38.6444363,-121.4326929
ME223101409,38.6286496,-121.4247924
CRDW24004532,33.9376029,-118.2718545
ME223001015,38.5000697,-121.4099466
CL22210739,33.9594873,-118.2745002
CRPW24055206,33.9376029,-118.2718545
ME224036931,38.6286496,-121.4247924
ME224005780,38.5510388,-121.4786249
CRAR24022790,34.1085091,-118.1895125
CL24382735,34.080647,-118.1636265
ML81938637,37.2764079,-121.9025734
ML81974259,37.2988554,-122.0252848
ML81953508,37.2778983,-121.9018003
ML81960297,37.2762935,-121.9018455
SF424016915,37.7807672,-122.4021418
ML81952383,37.3319378,-121.8221983
SF423756063,37.7893759,-122.3909719
SF424012240,37.7893759,-122.3909719
CRPW23211380,34.0271067,-118.2163521
SF424001140,37.7806302,-122.3896249
SF424048170,37.7893759,-122.3909719
SF424029491,37.7893759,-122.3909719
CRPF24011694,34.0267504,-118.3483972
SF424007338,37.7118712,-122.3885583
SF422710535,37.7826271,-122.3903642
CL24350645,34.0189544,-118.4159621
CL23327769,34.0931822,-118.2895327
CRCV23220179,34.1267168,-118.2695343
CRDW23161188,33.9841535,-118.3155937
CRDW24078388,34.1132901,-118.2731745
CL22214637,34.0267504,-118.3483972
CRDW23051631,33.9576745,-118.2519913
CRRS24094779,33.9788907,-118.2835547
CRPF22247534,34.1210861,-118.1806284
CL24361385,33.9542321,-118.4259943
SF424025151,37.7826271,-122.3903642
CL24399971,34.0266005,-118.4382008
CL23270413,34.017647,-118.3254066
CRDW24132741,33.9542321,-118.4259943
CRSR23007624,34.2062394,-118.499258
CRSR22255875,33.9576745,-118.2519913
CRPW24152140,33.9144943,-118.2562134
CRIV23050776,33.9421005,-118.3065636
CRSR24097892,34.0852534,-118.2662471
CRSR24059452,33.9526776,-118.2664232
CL24381289,34.1211974,-118.2015423
CL24369965,33.9667753,-118.4096727
CRPW22248041,33.9764493,-118.302609
CRPW23109978,34.0063998,-118.4433304
CRNP24008248,33.7651575,-118.1772819
CL24400331,33.9667753,-118.4096727
CRDW24004461,33.9716527,-118.297029
CRPW24007432,33.7709974,-118.1806402
CRPW23190188,33.7800933,-118.1405589
CL22212969,33.9677785,-118.3929435
CL24377330,33.7713471,-118.2002415
CRCV23167223,33.7745011,-118.197485
CRV1-16261,34.337157,-119.2904154
CROC23216471,34.338978,-119.2907938
CRSB23225978,33.9654885,-118.4196514
CRV1-16919,34.3399893,-119.288903
CL24417937,34.0267044,-118.3193031
CRV1-19115,34.3407025,-119.2909894
CL24414869,34.1156127,-118.2793421
CRV1-18698,34.3396609,-119.2889528
CL24352167,34.0577151,-118.3330679
CROC24008803,36.778261,-119.4179324
CRV1-21763,34.2818169,-119.2708248
CL24346069,34.0353423,-118.3947195
CRSR23226969,33.9883922,-118.3252157
CL23342287,34.029559,-118.4178117
CRSR24001681,34.1873741,-118.4969501
CL22212905,34.0369357,-118.4299037
CRV1-16204,34.2818169,-119.2708248
CROC24136225,33.9579627,-118.4255203
CROC23146934,33.9497979,-118.3052921
CRSR24015738,34.0872,-118.29772
BA324006359,37.8868667,-122.5154352
CL24399293,33.9940298,-118.4425118
BA324011377,37.8879988,-122.5138773
CRSB23199335,33.9966834,-118.3057602
BA323051713,37.8877329,-122.5148812
BA322105177,37.8875268,-122.5151226
BA323924953,37.8872028,-122.514914
CRPW24036572,33.739141,-117.7527643
CROC22248024,33.720845,-117.7743439
CROC24064328,33.720845,-117.7743439
CROC24104402,33.7382299,-117.7556097
CRPW23156818,33.7382299,-117.7556097
CRWS23222157,33.7382299,-117.7556097
CL23278289,33.6724286,-117.8203257
41054269,37.7750607,-122.4781289
CL24403831,34.1026727,-118.3647073
ML81935225,37.7175014,-122.4399475
SF423908694,37.7657553,-122.4491787
CRSR23191601,34.0473636,-118.3974608
CRSR23159864,34.1851167,-118.4024125
SF424041871,37.7334429,-122.4258071
CREV23026088,33.9777916,-116.5412167
CL23311691,34.0549247,-118.3537285
CL22203591,34.06332,-118.2199275
CL22222097,34.10293619999999,-118.3599633
SF424045215,37.7612276,-122.4674782
CL23327975,34.0842483,-118.4472589
CL23325249,34.1025052,-118.3673073
CREV23002737,33.976388,-116.5402727
CRSR24052859,33.9772972,-116.5416589
CL24346489,34.1070825,-118.3084814
CL23235823,34.0703705,-118.4835413
CL24414283,34.065615,-118.3302233
CL23311303,34.0544772,-118.4797607
CL23325135,33.975779,-118.4144925
CL24355145,34.10293619999999,-118.3599633
CRJT24093977,33.977632,-116.5410672
CL22194459,34.0963065,-118.3822249
CL22224943,33.9776772,-116.5411303
CL23327477,34.0902058,-118.4647525
CL23279933,34.0720997,-118.3337341
CL23318879,34.0591159,-118.3378243
CL24370903,34.1140329,-118.4727534
CL24409831,33.9766037,-116.5410356
CL23289729,33.9780877,-116.5423164
CRPW24160571,33.9768946,-116.5413789
CL24392817,33.9768591,-116.5413461
CRPA23013030,39.8277824,-121.5994814
CRSN24100985,39.8471892,-121.5922272
CRSN23059392,39.8280925,-121.6019455
CRPA23115526,39.845363,-121.5851832
CRSN23043071,39.846756,-121.594578
CRSN24107762,39.8266606,-121.6043972
CRSN23163895,39.8436969,-121.5916811
CRSN23061585,39.8449193,-121.5964391
CRSN24034468,39.8401982,-121.6072612
SF423715318,37.7887911,-122.4256463
ME223044004,38.4548512,-121.3616307
SF422661790,37.7818978,-122.4395431
SF424019654,37.7625093,-122.4429279
ME224017669,38.5060987,-121.4453277
SF424037077,37.7631891,-122.4200523
ME223091136,38.605352,-121.4195881
41004007,37.7857689,-122.3988761
ME223096971,38.5440639,-121.4261845
ME223072313,38.5917571,-121.3903005
ME223107384,38.5307277,-121.4174203
ME222138552,38.6279691,-121.4423363
ME224055696,38.5905644,-121.3911418
CRSR23159255,34.6938671,-118.1040677
41062223,37.9642893,-122.3277401
CRSR23107070,34.7001013,-118.1130222
CL23291549,34.6916815,-118.1070328
41062638,37.9635533,-122.3293725
CRSR23040694,34.6998861,-118.1141124
41063626,37.9654291,-122.3267865
41035017,37.9668782,-122.3298169
41057368,37.9632332,-122.3292652
CRAR23145693,34.6912469,-118.1095963
41064275,37.9658771,-122.3296621
41021316,37.9647955,-122.3298133
BA322100214,37.978993,-122.3517423
BA323039996,37.9668782,-122.3298169
CRDW22196305,33.9800277,-118.2745088
CRSR24052374,34.69402669999999,-118.1046422
CL24376623,34.0807161,-118.2141154
SF423715372,37.7903477,-122.4125675
SF423734221,37.7539386,-122.4211887
SF423749739,37.7903477,-122.4125675
SF423913379,37.7874366,-122.4435262
SF422677161,37.77706149999999,-122.4238848
CL23258761,34.0194773,-118.3125903
CL23229257,34.0169693,-118.4113938
CRSR23175296,33.9321742,-118.2343326
CRWS23154523,34.0861655,-118.1672209
CRCV24009388,33.9796543,-118.3056079
CRPW24043986,33.9470712,-118.2772336
CL23256663,34.1122867,-118.278099
CRDW23202141,34.0115237,-118.1471519
CRDW24040870,34.0274401,-118.1733972
CL23254267,33.9730181,-118.4129492
CL24402267,34.1289142,-118.1941365
41015799,37.86245950000001,-122.0741132
41065046,37.8786874,-122.0835125
CL23254669,33.9848381,-118.3635201
CRSR22259789,33.9767713,-118.301076
CL24361873,33.9882438,-118.3492592
SF423913696,37.7903477,-122.4125675
CRDW23063262,34.04728830000001,-118.2031122
41039870,37.877555,-122.0805693
41061791,37.8808521,-122.0841407
41014512,37.8747471,-122.0822836
CL23319343,34.0200854,-118.3326763
41039777,37.8779829,-122.083017
41026021,37.8743507,-122.0753088
CL24387692,34.084483,-118.3555677
41060919,37.8635804,-122.0747204
41055379,37.879711,-122.0845217
CL23258021,34.0276109,-118.3190643
CRSR22195101,33.93951800000001,-118.2606942
CRSW24111883,34.0411728,-118.3821007
CRSB22253980,33.9686653,-118.2818485
CROC23046854,34.0310859,-118.4289153
CRDW22169256,33.9592771,-118.2715789
CREV23029403,33.9540754,-118.2521404
CRPW23177359,33.9570509,-118.2364604
CL23319701,33.9862306,-118.3022437
CRDW23188491,33.9818802,-118.2813601
CRDW22235819,33.9386866,-118.2467562
CL23237687,33.9887105,-118.432472
CRDW22240479,33.98216970000001,-118.3262628
CL24388941,34.0866724,-118.3745479
CL23282477,33.9380602,-118.2471467
CRSB23124865,33.9768672,-118.3204595
CL23280759,34.0866724,-118.3745479
CROC23100039,33.98216970000001,-118.3262628
CRSB22186038,33.9768672,-118.3204595
CL23265605,34.0866724,-118.3745479
CL23244395,34.1093188,-118.3375425
CL22217431,33.9994671,-118.3168691
CL24360517,34.0564657,-118.3005494
CREV24014043,33.623165,-117.084019
CL24381983,34.0461038,-118.4613796
CL24372025,33.9660578,-118.4098504
CL23322313,33.9868465,-118.4260266
CRMB23069204,34.022239,-118.1581772
CREV23178066,33.622614,-117.084424
CREV23220627,33.622676,-117.083728
CL23270179,34.10434530000001,-118.2776826
CREV22258760,33.622355,-117.082038
CL24381129,34.0247212,-118.3381573
CRCV23028416,34.1000083,-118.2582537
CRSB24065677,34.1087118,-118.1825162
SF424000540,37.7610337,-122.411506
CRIV22188618,34.022239,-118.1581772
CL23274959,34.0423927,-118.3160713
SF423752616,37.771322,-122.394447
CL23236763,34.0423927,-118.3160713
41050231,37.3486667,-121.8820705
ML81958621,37.2357716,-121.8951214
ML81917350,37.2377677,-121.8971677
ML81970336,37.2594719,-121.9121314
CL23287349,34.0400892,-118.4321689
ML81925993,37.3013598,-121.9893307
CL23236279,33.9742995,-118.4042623
ML81937754,37.399325,-121.8661395
CRDW23195969,33.9445919,-118.2635075
CL22137737,34.1008252,-118.4488615
CL23274115,34.0428257,-118.389183
CRNP23026930,33.9694837,-118.3767318
CRSR23081022,34.0453566,-118.3642813
CL23235599,34.0627409,-118.4777323
CL23324809,34.0179509,-118.3424737
CL23242923,34.09708,-118.38525
CL24430605,34.0674779,-118.3329307
CL23313977,34.108286,-118.4740349
CRPA23182205,39.834452,-121.6094209
CRSN22242856,39.8238908,-121.6035782
CL23237947,34.0847143,-118.451451
CRSN23023880,39.828138,-121.6032048
CRSN23208927,39.8054354,-121.5816938
CRSN23195844,39.8466446,-121.5898733
CRSN24113450,39.8476693,-121.5867713
CRPA23017813,39.8462361,-121.5968629
CRSN22170076,39.847393,-121.5852072
ME224001237,38.6957047,-121.3385984
ME224032354,38.4770932,-121.4488148
ME224003157,38.4805069,-121.4468128
ME224007512,38.4793736,-121.4478982
ME223115469,38.47990679999999,-121.4484524
ME223117029,38.4802106,-121.4474908
ME224036823,38.5274406,-121.4554887
ME223022120,38.6955,-121.3388763
ME224019691,38.4802106,-121.4474908
ME224014913,38.6928187,-121.3387722
ME224039301,38.6212589,-121.5101672
ME222146040,38.692951,-121.3536776
41037679,37.7615249,-121.9486856
ME223109826,38.62483810000001,-121.5092811
ME223111812,38.6242402,-121.4477683
41021730,37.7617954,-121.9485106
41044973,37.7620444,-121.948409
ME224057986,38.5571043,-121.5078064
41061145,37.7618376,-121.9495093
41043459,37.7632688,-121.9495187
41035227,37.76164370000001,-121.9492144
41036421,37.7619985,-121.9483754
41027269,37.7618046,-121.9488612
41048601,37.760979,-121.9491876
41035417,37.7620757,-121.9487137
SF423910005,37.7867158,-122.4242025
CRRS23214528,33.9621651,-118.2773399
CL24380001,34.1272227,-118.2292679
CRSR23085011,34.1147183,-118.204061
SF423927525,37.7654623,-122.4249163
SF423757780,37.765351,-122.399134
SF423758538,37.7875406,-122.3905331
CL24346243,34.0830053,-118.1853
CL23268627,33.9844733,-118.2672658
SF424035422,37.7880083,-122.389643
SF423755860,37.732633,-122.4042121
CL24390345,33.9408247,-118.2532644
SF423907286,37.7875406,-122.3905331
SF423736934,37.7852399,-122.4151204
SF423749599,37.7852399,-122.4151204
SF423747070,37.8005733,-122.4248488
SF423744272,37.765351,-122.399134
SF423900388,37.7559364,-122.419286
SF423900393,37.7559364,-122.419286
SF424002176,37.7880083,-122.389643
SF423736000,37.7875406,-122.3905331
SF423724702,37.7752927,-122.4131926
SF423715705,37.7978846,-122.4242425
SF422708849,37.7700974,-122.4226544
SF424015887,37.78222299999999,-122.420017
SF422681699,37.7943068,-122.422273
ME224033334,38.6555534,-121.3426719
ME223014594,38.5047724,-121.4768299
ME223032045,38.5047724,-121.4768299
ME224001141,38.58281170000001,-121.3634441
ME223090484,38.5063074,-121.5083688
ME223052192,38.6191495,-121.3779562
ME223027990,38.4960428,-121.4986483
SF423731100,37.7848494,-122.4241534
SF423900160,37.7275689,-122.3672585
SF423922737,37.7848494,-122.4241534
SF424022016,37.7752927,-122.4131926
SF423740180,37.7899451,-122.4127266
SF424029504,37.7893759,-122.3909719
SF424026326,37.786887,-122.3934652
41042617,37.9840329,-122.3339719
ML81924240,37.9127639,-122.3394142
41028690,37.76175,-122.1812814
41042365,37.7790454,-122.1935061
41024789,37.7836968,-122.2119606
41037188,37.909884,-122.344857
41042312,37.775813,-122.2207268
41024889,37.911823,-122.344645
41058948,37.7962435,-122.2019673
41025007,37.8381377,-122.2634251
41017636,37.792733,-122.2235246
41011546,37.9111778,-122.3413883
41019655,37.9113909,-122.3437246
CRSR23218844,33.9678873,-118.2526184
41063217,37.7730899,-122.1813898
41065644,37.8025504,-122.2101811
41025510,37.792733,-122.2235246
CRMB23105041,33.97934559999999,-118.2931698
BA323900473,37.9838865,-122.3343871
CL23255795,34.1233204,-118.1911573
41063451,37.8109645,-122.2178742
CRSB23213858,34.0026721,-118.275662
41016361,37.76175,-122.1812814
CRDW23005790,33.9633806,-118.2408246
CRDW23134748,33.9633806,-118.2408246
CL23277405,34.1194666,-118.2170547
CL23264609,34.1053887,-118.2042997
CRDW23154543,34.001466,-118.4493514
